,Players,Values,Team
179,Arijon Ibrahimovic,4000000.0,lazio rom
180,Cristo Muñoz,250000.0,lazio rom
181,André Anderson,200000.0,lazio rom
182,Mattia Zaccagni,20000000.0,lazio rom
183,Gustav Isaksen,15000000.0,lazio rom
184,Tijjani Noslin,12000000.0,lazio rom
185,Loum Tchaouna,10000000.0,lazio rom
186,Pedro,1000000.0,lazio rom
187,Valentin Castellanos,20000000.0,lazio rom
188,Boulaye Dia,15000000.0,lazio rom
189,David de Gea,5000000.0,ac florenz
190,Tommaso Martinelli,1800000.0,ac florenz
191,Pietro Terracciano,1500000.0,ac florenz
192,Pietro Comuzzo,15000000.0,ac florenz
193,Luca Ranieri,12000000.0,ac florenz
194,Marin Pongračić,10000000.0,ac florenz
195,Nicolás Valentini,4500000.0,ac florenz
196,Matías Moreno,4000000.0,ac florenz
197,Robin Gosens,8000000.0,ac florenz
198,Fabiano Parisi,5000000.0,ac florenz
200,Dodô,22000000.0,ac florenz
201,Michael Kayode,18000000.0,ac florenz
203,Rolando Mandragora,8000000.0,ac florenz
204,Danilo Cataldi,4000000.0,ac florenz
205,Edoardo Bove,14000000.0,ac florenz
207,Michael Folorunsho,7000000.0,ac florenz
208,Lucas Beltrán,18000000.0,ac florenz
209,Andrea Colpani,16000000.0,ac florenz
210,Riccardo Sottil,6000000.0,ac florenz
211,Jonathan Ikoné,8000000.0,ac florenz
212,Albert Gudmundsson,28000000.0,ac florenz
213,Moise Kean,30000000.0,ac florenz
215,Vanja Milinković-Savić,8000000.0,fc turin
216,Alberto Paleari,500000.0,fc turin
217,Antonio Donnarumma,300000.0,fc turin
218,Perr Schuurs,15000000.0,fc turin
219,Saúl Coco,14000000.0,fc turin
220,Sebastian Walukiewicz,5000000.0,fc turin
221,Guillermo Maripán,4000000.0,fc turin
222,Adam Masina,1500000.0,fc turin
223,Mërgim Vojvoda,3000000.0,fc turin
224,Samuele Ricci,28000000.0,fc turin
225,Adrien Tamèze,3500000.0,fc turin
226,Ivan Ilić,18000000.0,fc turin
227,Gvidas Gineitis,4000000.0,fc turin
228,Karol Linetty,3500000.0,fc turin
229,Emirhan İlkhan,2500000.0,fc turin
230,Aaron Ciammaglichella,1000000.0,fc turin
231,Marcus Pedersen,4500000.0,fc turin
232,Ali Dembélé,800000.0,fc turin
233,Brian Bayeye,400000.0,fc turin
234,Borna Sosa,6000000.0,fc turin
235,Valentino Lazaro,3500000.0,fc turin
236,Nikola Vlašić,7000000.0,fc turin
237,Eybi Nije,2500000.0,fc turin
239,Zanos Savva,1000000.0,fc turin
240,Ché Adams,15000000.0,fc turin
241,Antonio Sanabria,6000000.0,fc turin
242,Duván Zapata,4000000.0,fc turin
243,Alex Meret,12000000.0,ssc neapel
245,Nikita Contini,400000.0,ssc neapel
246,Claudio Turi,150000.0,ssc neapel
247,Alessandro Buongiorno,45000000.0,ssc neapel
248,Amir Rrahmani,12000000.0,ssc neapel
249,Rafa Marín,9000000.0,ssc neapel
250,Juan Jesus,1500000.0,ssc neapel
251,Mathías Olivera,18000000.0,ssc neapel
252,Leonardo Spinazzola,2500000.0,ssc neapel
253,Giovanni Di Lorenzo,15000000.0,ssc neapel
254,Pasquale Mazzocchi,3000000.0,ssc neapel
255,Stanislav Lobotka,28000000.0,ssc neapel
256,Billy Gilmour,16000000.0,ssc neapel
257,Scott McTominay,40000000.0,ssc neapel
258,Andre-Frank Zambo Anguissa,27000000.0,ssc neapel
259,Philip Billing,14000000.0,afc bournemouth
260,Luis Hasa,1000000.0,ssc neapel
261,David Neres,28000000.0,ssc neapel
262,Cyril Ngonge,12000000.0,ssc neapel
263,Matteo Politano,10000000.0,ssc neapel
264,Giacomo Raspadori,15000000.0,ssc neapel
265,Romelu Lukaku,25000000.0,ssc neapel
266,Giovanni Simeone,10000000.0,ssc neapel
267,Pierluigi Gollini,2500000.0,genua cfc
268,Nicola Leali,800000.0,genua cfc
270,Daniele Sommariva,100000.0,genua cfc
271,Koni De Winter,12000000.0,genua cfc
272,Johan Vásquez,10000000.0,genua cfc
273,Alan Matturro,8000000.0,genua cfc
274,Mattia Bani,2000000.0,genua cfc
275,Alessandro Marcandalli,2000000.0,genua cfc
276,Sebastian Otoa,600000.0,genua cfc
277,Aarón Martín,5000000.0,genua cfc
278,Honest Ahanor,3000000.0,genua cfc
279,Alessandro Zanoli,6000000.0,genua cfc
280,Brooke Norton-Cuffy,4500000.0,genua cfc
281,Stefano Sabelli,1500000.0,genua cfc
282,Emil Bohinen,1800000.0,genua cfc
283,Lior Kasa,1000000.0,genua cfc
284,Milan Badelj,800000.0,genua cfc
285,Morten Frendrup,20000000.0,genua cfc
286,Fabio Miretti,12000000.0,genua cfc
287,Morten Thorsby,3000000.0,genua cfc
288,Filippo Melegoni,1000000.0,genua cfc
289,Patrizio Masini,600000.0,genua cfc
290,Ruslan Malinovskyi,3500000.0,genua cfc
291,Gastón Pereiro,1000000.0,genua cfc
292,Maxwel Cornet,8000000.0,genua cfc
293,Junior Messias,2000000.0,genua cfc
295,Vitinha,13000000.0,genua cfc
296,Jeff Ekhator,5000000.0,genua cfc
297,Caleb Ekuban,1500000.0,genua cfc
298,Mario Balotelli,500000.0,genua cfc
299,Stefano Turati,7500000.0,ac monza
300,Alessio Cragno,1000000.0,ac monza
301,Semuel Pizzignacco,800000.0,ac monza
302,Andrea Mazza,75000.0,ac monza
303,Andrea Carboni,4000000.0,ac monza
304,Pablo Marí,3500000.0,ac monza
305,Armando Izzo,2500000.0,ac monza
306,Stefan Leković,1800000.0,ac monza
307,Luca Caldirola,1000000.0,ac monza
310,Pedro Pereira,1800000.0,ac monza
311,Matteo Pessina,12000000.0,ac monza
312,Warren Bondo,7000000.0,ac monza
313,Alessandro Bianco,5000000.0,ac monza
314,Roberto Gagliardini,2000000.0,ac monza
315,Stefano Sensi,1500000.0,ac monza
316,Mattia Valoti,1000000.0,ac monza
317,Jean-Daniel Akpa-Akpro,500000.0,ac monza
318,Patrick Ciurria,3000000.0,ac monza
319,Giorgos Kyriakopoulos,3500000.0,ac monza
320,Daniel Maldini,6000000.0,ac monza
321,Samuele Vignato,3500000.0,ac monza
322,Omari Forson,2000000.0,ac monza
323,Kevin Martins,350000.0,ac monza
324,Dany Mota,5000000.0,ac monza
325,Gianluca Caprari,2500000.0,ac monza
326,Andrea Petagna,2000000.0,ac monza
327,Mirko Maric,700000.0,ac monza
328,Davide Diaw,600000.0,ac monza
329,Lorenzo Montipò,3000000.0,hellas verona
331,Alessandro Berardi,50000.0,hellas verona
332,Diego Coppola,7500000.0,hellas verona
333,Flavius Daniliuc,4000000.0,hellas verona
334,Giangiacomo Magnani,2500000.0,hellas verona
335,Paweł Dawidowicz,2500000.0,hellas verona
336,Daniele Ghilardi,1600000.0,hellas verona
337,Yllan Okou,900000.0,hellas verona
338,Christian Corradi,800000.0,hellas verona
339,Domagoj Bradarić,4000000.0,hellas verona
340,Martin Frese,2000000.0,hellas verona
341,Jackson Tchatchoua,8000000.0,hellas verona
342,Davide Faraoni,1000000.0,hellas verona
343,Reda Belahyane,10000000.0,hellas verona
344,Joselito,75000.0,hellas verona
345,Suat Serdar,5000000.0,hellas verona
346,Ondrej Duda,4000000.0,hellas verona
347,Abdou Harroui,2500000.0,hellas verona
348,Dani Silva,1500000.0,hellas verona
349,Darko Lazović,1500000.0,hellas verona
350,Tomas Suslov,6000000.0,hellas verona
351,Ayanda Sishuba,2000000.0,hellas verona
352,Grigoris Kastanos,1800000.0,hellas verona
353,Alphadjo Cissè,1400000.0,hellas verona
354,Casper Tengstedt,7000000.0,hellas verona
355,Amin Sarr,4000000.0,hellas verona
356,Daniel Mosquera,1500000.0,hellas verona
357,Dailon Livramento,800000.0,hellas verona
358,Mathis Lambourde,500000.0,hellas verona
359,Juan Manuel Cruz,400000.0,hellas verona
360,Junior Ajayi,150000.0,hellas verona
361,Wladimiro Falcone,4000000.0,us lecce
362,Christian Früchtl,1500000.0,us lecce
363,Alexandru Borbei,150000.0,us lecce
364,Jasper Samooja,75000.0,us lecce
365,Federico Baschirotto,5000000.0,us lecce
366,Kialonda,2500000.0,us lecce
369,Sebastian Esposito,200000.0,us lecce
370,Antonino Gallo,5500000.0,us lecce
371,Vernon Addo,150000.0,us lecce
372,Frédéric Guilbert,2500000.0,us lecce
373,Ylber Ramadani,4000000.0,us lecce
374,Balthazar Pierret,1000000.0,us lecce
375,Mohamed Kaba,3500000.0,us lecce
376,Lassana Coulibaly,2500000.0,us lecce
377,Joan González,2000000.0,us lecce
378,Hamza Rafia,1700000.0,us lecce
379,Medon Berisha,1000000.0,us lecce
380,Thórir Jóhann Helgason,800000.0,us lecce
381,Ed McJannet,150000.0,us lecce
382,Filip Marchwinski,4500000.0,us lecce
383,Rémi Oudin,2500000.0,us lecce
384,Lameck Banda,6000000.0,us lecce
386,Tete Morente,2000000.0,us lecce
387,Ante Rebić,1500000.0,us lecce
389,Patrick Dorgu,20000000.0,us lecce
391,Jeppe Corfitzen,400000.0,us lecce
392,Nikola Krstović,6000000.0,us lecce
393,Rareș Burnete,700000.0,us lecce
394,Joel Voelkerling Persson,350000.0,us lecce
395,Maduka Okoye,7500000.0,udinese calcio
396,Răzvan Sava,2000000.0,udinese calcio
397,Egil Selvik,1700000.0,udinese calcio
399,Edoardo Piana,50000.0,udinese calcio
400,Jaka Bijol,18000000.0,udinese calcio
401,Oumar Solet,8000000.0,udinese calcio
402,Souleymane Toure,8000000.0,udinese calcio
403,Thomas Kristensen,4500000.0,udinese calcio
404,Lautaro Gianetti,2500000.0,udinese calcio
405,Enzo Ebosse,2000000.0,udinese calcio
406,Matteo Palma,1000000.0,udinese calcio
407,Christian Kabasele,1000000.0,udinese calcio
408,Axel Guessand,500000.0,udinese calcio
409,Jordan Zemura,5000000.0,udinese calcio
410,Hassane Kamara,3500000.0,udinese calcio
411,Kingsley Ehizibue,3000000.0,udinese calcio
412,Jesper Karlström,2500000.0,udinese calcio
413,Arthur Atta,1000000.0,udinese calcio
415,Martín Payero,4500000.0,udinese calcio
418,Simone Pafundi,6000000.0,udinese calcio
419,Jurgen Ekkelenkamp,5500000.0,udinese calcio
420,David Pejičić,1000000.0,udinese calcio
421,Florian Thauvin,5000000.0,udinese calcio
423,Brenner,8000000.0,udinese calcio
424,Damián Pizarro,6500000.0,udinese calcio
426,Alexis Sánchez,2000000.0,udinese calcio
427,Iker Bravo,1500000.0,udinese calcio
428,Sekou Diawara,200000.0,udinese calcio
429,Elia Caprile,6000000.0,cagliari calcio
431,Giuseppe Ciocci,100000.0,cagliari calcio
432,Sebastiano Luperto,3500000.0,cagliari calcio
433,Yerry Mina,3000000.0,cagliari calcio
434,Adam Obert,3000000.0,cagliari calcio
435,José Luis Palomino,700000.0,cagliari calcio
436,Tommaso Augello,1800000.0,cagliari calcio
437,Gabriele Zappa,3500000.0,cagliari calcio
438,Matteo Prati,9000000.0,cagliari calcio
439,Răzvan Marin,4000000.0,cagliari calcio
440,Antoine Makoumbou,4000000.0,cagliari calcio
441,Alessandro Deiola,1600000.0,cagliari calcio
442,Michel Ndary Adopo,1500000.0,cagliari calcio
443,Nicolas Viola,800000.0,cagliari calcio
444,Nadir Zortea,3000000.0,cagliari calcio
445,Jakub Jankto,1000000.0,cagliari calcio
446,Gianluca Gaetano,5000000.0,cagliari calcio
447,Mattia Felici,1500000.0,cagliari calcio
448,Zito Luvumbo,7000000.0,cagliari calcio
449,Roberto Piccoli,6000000.0,cagliari calcio
450,Gianluca Lapadula,1000000.0,cagliari calcio
451,Kingstone Mutandwa,1000000.0,cagliari calcio
452,Leonardo Pavoletti,700000.0,cagliari calcio
453,Devis Vásquez,4000000.0,fc empoli
454,Jacopo Seghetti,1000000.0,fc empoli
455,Samuele Perisan,500000.0,fc empoli
456,Federico Brancolini,200000.0,fc empoli
457,Saba Goglichidze,8000000.0,fc empoli
458,Mattia Viti,6500000.0,fc empoli
459,Ardian Ismajli,6000000.0,fc empoli
460,Saba Sazonov,2500000.0,fc empoli
461,Luca Marianucci,800000.0,fc empoli
462,Giuseppe Pezzella,2500000.0,fc empoli
463,Liberato Cacace,2000000.0,fc empoli
464,Tyronne Ebuehi,1500000.0,fc empoli
465,Junior Sambia,1400000.0,fc empoli
466,Mattia De Sciglio,1000000.0,fc empoli
467,Alberto Grassi,1800000.0,fc empoli
468,Jacopo Fazzini,8000000.0,fc empoli
469,Youssef Maleh,4000000.0,fc empoli
470,Szymon Żurkowski,2500000.0,fc empoli
471,Liam Henderson,1400000.0,fc empoli
472,Nicolas Haas,700000.0,fc empoli
473,Faustino Anjorin,2500000.0,fc empoli
474,Emmanuel Gyasi,2000000.0,fc empoli
475,Emmanuel Ekong,500000.0,fc empoli
476,Ola Solbakken,2500000.0,fc empoli
477,Sebastiano Esposito,7000000.0,fc empoli
478,Lorenzo Colombo,6000000.0,fc empoli
479,Pietro Pellegri,3000000.0,fc empoli
480,Zion Suzuki,9000000.0,parma calcio 1913
481,Edoardo Corvi,350000.0,parma calcio 1913
482,Richard Marcone,225000.0,parma calcio 1913
483,Alessandro Circati,8500000.0,parma calcio 1913
484,Giovanni Leoni,4500000.0,parma calcio 1913
485,Botond Balogh,2500000.0,parma calcio 1913
486,Alessandro Vogliacco,2000000.0,genua cfc
487,Yordan Osorio,1700000.0,parma calcio 1913
488,Lautaro Valenti,1500000.0,parma calcio 1913
489,Mathias Løvik,5000000.0,parma calcio 1913
490,Emanuele Valeri,3000000.0,parma calcio 1913
491,Gianluca Di Chiara,500000.0,parma calcio 1913
492,Enrico Del Prato,6000000.0,parma calcio 1913
493,Mandela Keita,11000000.0,parma calcio 1913
494,Nahuel Estévez,3500000.0,parma calcio 1913
495,Adrián Bernabé,15000000.0,parma calcio 1913
496,Simon Sohm,4000000.0,parma calcio 1913
497,Hernani,2000000.0,parma calcio 1913
498,Antoine Hainaut,1000000.0,parma calcio 1913
499,Drissa Camara,1000000.0,parma calcio 1913
500,Wylan Cyprien,1000000.0,parma calcio 1913
501,Jacob Ondrejka,7000000.0,parma calcio 1913
502,Adrian Benedyczak,6000000.0,parma calcio 1913
503,Valentin Mihăilă,3000000.0,parma calcio 1913
504,Dennis Man,17000000.0,parma calcio 1913
505,Matteo Cancellieri,5000000.0,parma calcio 1913
506,Pontus Almqvist,2500000.0,parma calcio 1913
507,Mohamed Haj,1800000.0,parma calcio 1913
508,Mateusz Kowalski,300000.0,parma calcio 1913
509,Ange-Yoan Bonny,20000000.0,parma calcio 1913
510,Gabriel Charpentier,1600000.0,parma calcio 1913
511,Milan Djuric,1500000.0,parma calcio 1913
512,Emil Audero,5000000.0,como 1907
513,Jean Butez,4000000.0,como 1907
514,Pepe Reina,600000.0,como 1907
515,Mauro Vigorito,150000.0,como 1907
516,Pierre Bolchini,50000.0,como 1907
517,Alberto Dossena,7000000.0,como 1907
518,Marc-Oliver Kempf,2500000.0,como 1907
519,Edoardo Goldaniga,1200000.0,como 1907
520,Fellipe Jack,200000.0,como 1907
521,Alberto Moreno,1800000.0,como 1907
522,Marco Sala,1000000.0,como 1907
523,Ignace Van Der Brempt,3000000.0,como 1907
524,Máximo Perrone,9000000.0,como 1907
525,Yannik Engelhardt,7000000.0,como 1907
526,Maxence Caqueret,15000000.0,olympique lyon
527,Sergi Roberto,2000000.0,como 1907
528,Matthias Braunöder,2000000.0,como 1907
529,Luca Mazzitelli,2000000.0,como 1907
530,Ben Lhassine Kone,600000.0,como 1907
531,Daniele Baselli,400000.0,como 1907
532,Giuseppe Mazzaglia,250000.0,como 1907
533,Alessio Iovine,400000.0,como 1907
534,Nicolas Paz,20000000.0,como 1907
535,Dele Alli,3500000.0,como 1907
536,Simone Verdi,2000000.0,como 1907
537,Moutir Chajia,400000.0,como 1907
538,Naj Razi,300000.0,como 1907
539,Lucas Da Cunha,6000000.0,como 1907
540,Alieu Fadera,5000000.0,como 1907
541,Ali Jasim,450000.0,como 1907
542,Assane Diao,9000000.0,como 1907
543,Gabriel Strefezza,6000000.0,como 1907
544,Patrick Cutrone,7000000.0,como 1907
545,Nicholas Gioacchini,2000000.0,como 1907
546,Andrea Belotti,2000000.0,como 1907
547,Alessandro Gabrielloni,1000000.0,como 1907
548,Filip Stankovic,4500000.0,venezia fc
549,Jesse Joronen,1000000.0,venezia fc
550,Matteo Grandi,150000.0,venezia fc
551,Jay Idzes,3000000.0,venezia fc
552,Michael Svoboda,3000000.0,venezia fc
553,Joël Schingtienne,2000000.0,venezia fc
554,Giorgio Altare,1800000.0,venezia fc
555,Fali Candé,1500000.0,venezia fc
556,Marin Šverko,1200000.0,venezia fc
557,Ridgeciano Haps,1000000.0,venezia fc
558,Franco Carboni,900000.0,venezia fc
559,Antonio Candela,2300000.0,venezia fc
560,Richie Sagrado,2000000.0,venezia fc
561,Francesco Zampano,1100000.0,venezia fc
562,Cheick Condé,3000000.0,venezia fc
563,Gianluca Busio,6500000.0,venezia fc
564,Hans Nicolussi Caviglia,6000000.0,venezia fc
565,Mikael Ellertsson,2800000.0,venezia fc
566,Alfred Duncan,2500000.0,venezia fc
567,Issa Doumbia,1000000.0,venezia fc
568,Domen Crnigoj,900000.0,venezia fc
569,Gaetano Oristanio,6500000.0,venezia fc
570,John Yeboah,2500000.0,venezia fc
571,Saad El Haddad,250000.0,venezia fc
572,Alessio Zerbin,3500000.0,venezia fc
573,Bjarki Bjarkason,800000.0,venezia fc
574,Joel Pohjanpalo,5000000.0,venezia fc
575,Christian Gytkjaer,700000.0,venezia fc
576,Hilmir Rafn Mikaelsson,600000.0,venezia fc
0,Matej Kovar,7000000.0,bayer 04 leverkusen
1,Lukas Hradecky,2000000.0,bayer 04 leverkusen
2,Niklas Lomb,250000.0,bayer 04 leverkusen
4,Piero Hincapié,40000000.0,bayer 04 leverkusen
5,Edmond Tapsoba,40000000.0,bayer 04 leverkusen
6,Jonathan Tah,30000000.0,bayer 04 leverkusen
7,Jeanuël Belocian,20000000.0,bayer 04 leverkusen
8,Alex Grimaldo,40000000.0,bayer 04 leverkusen
9,Nordi Mukiele,10000000.0,bayer 04 leverkusen
10,Arthur,5000000.0,bayer 04 leverkusen
11,Granit Xhaka,17000000.0,bayer 04 leverkusen
12,Robert Andrich,15000000.0,bayer 04 leverkusen
13,Exequiel Palacios,40000000.0,bayer 04 leverkusen
14,Aleix García,20000000.0,bayer 04 leverkusen
16,Jeremie Frimpong,50000000.0,bayer 04 leverkusen
17,Nathan Tella,18000000.0,bayer 04 leverkusen
18,Florian Wirtz,140000000.0,bayer 04 leverkusen
19,Jonas Hofmann,5000000.0,bayer 04 leverkusen
20,Amine Adli,22000000.0,bayer 04 leverkusen
21,Martin Terrier,20000000.0,bayer 04 leverkusen
22,Victor Boniface,45000000.0,bayer 04 leverkusen
23,Patrik Schick,22000000.0,bayer 04 leverkusen
24,Alejo Sarco,800000.0,bayer 04 leverkusen
25,Alexander Nübel,12000000.0,vfb stuttgart
26,Dennis Seimen,1500000.0,vfb stuttgart
27,Fabian Bredlow,1000000.0,vfb stuttgart
28,Stefan Drljaca,325000.0,vfb stuttgart
29,Julian Chabot,12000000.0,vfb stuttgart
30,Ameen Al-Dakhil,10000000.0,vfb stuttgart
31,Anthony Rouault,10000000.0,vfb stuttgart
32,Dan-Axel Zagadou,6000000.0,vfb stuttgart
33,Anrie Chase,5000000.0,vfb stuttgart
34,Maximilian Mittelstädt,20000000.0,vfb stuttgart
35,Ramon Hendriks,1500000.0,vfb stuttgart
36,Josha Vagnoman,12000000.0,vfb stuttgart
37,Leonidas Stergiou,5000000.0,vfb stuttgart
38,Pascal Stenzel,2500000.0,vfb stuttgart
39,Angelo Stiller,32000000.0,vfb stuttgart
40,Atakan Karazor,12000000.0,vfb stuttgart
41,Yannik Keitel,3500000.0,vfb stuttgart
42,Nikolas Nartey,400000.0,vfb stuttgart
43,Enzo Millot,42000000.0,vfb stuttgart
44,Laurin Ulrich,500000.0,vfb stuttgart
45,Chris Führich,18000000.0,vfb stuttgart
46,Jacob Bruun Larsen,6000000.0,tsg 1899 hoffenheim
47,Justin Diehl,3500000.0,vfb stuttgart
48,Jarzinho Malanga,1400000.0,vfb stuttgart
49,Jamie Leweling,20000000.0,vfb stuttgart
50,Fabian Rieder,10000000.0,vfb stuttgart
52,Nick Woltemade,7500000.0,vfb stuttgart
53,Ermedin Demirovic,28000000.0,vfb stuttgart
54,Deniz Undav,28000000.0,vfb stuttgart
55,El Bilal Touré,20000000.0,vfb stuttgart
56,Wahid Faghir,1000000.0,vfb stuttgart
57,Mohamed Sankoh,600000.0,vfb stuttgart
58,Thomas Kastanaras,500000.0,vfb stuttgart
59,Manuel Neuer,4000000.0,fc bayern munchen
60,Daniel Peretz,3000000.0,fc bayern munchen
61,Sven Ulreich,500000.0,fc bayern munchen
62,Dayot Upamecano,50000000.0,fc bayern munchen
63,Kim Min-jae,45000000.0,fc bayern munchen
64,Hiroki Ito,30000000.0,fc bayern munchen
65,Eric Dier,8000000.0,fc bayern munchen
66,Tarek Buchmann,500000.0,fc bayern munchen
67,Alphonso Davies,50000000.0,fc bayern munchen
68,Raphaël Guerreiro,10000000.0,fc bayern munchen
69,Adam Aznou,3000000.0,fc bayern munchen
70,Josip Stanisic,28000000.0,fc bayern munchen
71,Sacha Boey,18000000.0,fc bayern munchen
72,Joshua Kimmich,50000000.0,fc bayern munchen
73,Aleksandar Pavlovic,50000000.0,fc bayern munchen
74,João Palhinha,40000000.0,fc bayern munchen
75,Konrad Laimer,25000000.0,fc bayern munchen
76,Leon Goretzka,22000000.0,fc bayern munchen
77,Jamal Musiala,140000000.0,fc bayern munchen
78,Serge Gnabry,35000000.0,fc bayern munchen
79,Kingsley Coman,35000000.0,fc bayern munchen
80,Mathys Tel,30000000.0,fc bayern munchen
81,Michael Olise,65000000.0,fc bayern munchen
82,Leroy Sané,45000000.0,fc bayern munchen
83,Thomas Müller,6000000.0,fc bayern munchen
84,Harry Kane,90000000.0,fc bayern munchen
85,Maarten Vandevoordt,8000000.0,rasenballsport leipzig
86,Péter Gulácsi,2500000.0,rasenballsport leipzig
87,Leopold Zingerle,400000.0,rasenballsport leipzig
88,Castello Lukeba,50000000.0,rasenballsport leipzig
89,El Chadaille Bitshiabu,12000000.0,rasenballsport leipzig
90,Willi Orbán,10000000.0,rasenballsport leipzig
91,Lukas Klostermann,8000000.0,rasenballsport leipzig
92,David Raum,25000000.0,rasenballsport leipzig
93,Lutsharel Geertruida,32000000.0,rasenballsport leipzig
94,Benjamin Henrichs,17000000.0,rasenballsport leipzig
95,Ridle Baku,7000000.0,vfl wolfsburg
96,Arthur Vermeeren,25000000.0,rasenballsport leipzig
97,Xaver Schlager,28000000.0,rasenballsport leipzig
98,Amadou Haidara,20000000.0,rasenballsport leipzig
99,Nicolas Seiwald,16000000.0,rasenballsport leipzig
100,Assan Ouédraogo,10000000.0,rasenballsport leipzig
101,Kevin Kampl,3000000.0,rasenballsport leipzig
102,Xavi Simons,80000000.0,rasenballsport leipzig
103,Christoph Baumgartner,18000000.0,rasenballsport leipzig
104,Eljif Elmas,12000000.0,rasenballsport leipzig
105,Viggo Gebel,350000.0,rasenballsport leipzig
106,Antonio Nusa,28000000.0,rasenballsport leipzig
107,Loïs Openda,60000000.0,rasenballsport leipzig
108,Benjamin Sesko,50000000.0,rasenballsport leipzig
109,Yussuf Poulsen,5000000.0,rasenballsport leipzig
110,André Silva,5000000.0,rasenballsport leipzig
111,Gregor Kobel,40000000.0,borussia dortmund
112,Marcel Lotka,1300000.0,borussia dortmund
113,Alexander Meyer,800000.0,borussia dortmund
114,Silas Ostrzinski,200000.0,borussia dortmund
115,Nico Schlotterbeck,40000000.0,borussia dortmund
116,Waldemar Anton,24000000.0,borussia dortmund
117,Niklas Süle,15000000.0,borussia dortmund
118,Filippo Mané,400000.0,borussia dortmund
119,Ramy Bensebaini,7000000.0,borussia dortmund
120,Almugera Kabar,1000000.0,borussia dortmund
121,Yan Couto,25000000.0,borussia dortmund
122,Julian Ryerson,20000000.0,borussia dortmund
123,Emre Can,7000000.0,borussia dortmund
124,Felix Nmecha,28000000.0,borussia dortmund
125,Marcel Sabitzer,15000000.0,borussia dortmund
126,Pascal Groß,7000000.0,borussia dortmund
127,Kjell Wätjen,2000000.0,borussia dortmund
128,Julian Brandt,35000000.0,borussia dortmund
129,Gio Reyna,12000000.0,borussia dortmund
130,Jamie Gittens,50000000.0,borussia dortmund
131,Karim Adeyemi,35000000.0,borussia dortmund
132,Julien Duranville,8500000.0,borussia dortmund
133,Cole Campbell,1500000.0,borussia dortmund
134,Serhou Guirassy,40000000.0,borussia dortmund
135,Maximilian Beier,30000000.0,borussia dortmund
136,Kevin Trapp,3000000.0,eintracht frankfurt
137,Kauã Santos,2500000.0,eintracht frankfurt
138,Jens Grahl,200000.0,eintracht frankfurt
139,Arthur Theate,20000000.0,eintracht frankfurt
140,Robin Koch,18000000.0,eintracht frankfurt
141,Tuta,15000000.0,eintracht frankfurt
142,Aurèle Amenda,9500000.0,eintracht frankfurt
143,Nnamdi Collins,4000000.0,eintracht frankfurt
144,Nathaniel Brown,8000000.0,eintracht frankfurt
145,Niels Nkounkou,6000000.0,eintracht frankfurt
146,Rasmus Kristensen,10000000.0,eintracht frankfurt
147,Timothy Chandler,350000.0,eintracht frankfurt
148,Ellyes Skhiri,9000000.0,eintracht frankfurt
149,Hugo Larsson,35000000.0,eintracht frankfurt
150,Mahmoud Dahoud,5000000.0,eintracht frankfurt
151,Oscar Højlund,2000000.0,eintracht frankfurt
152,Junior Dina Ebimbe,9000000.0,eintracht frankfurt
153,Farès Chaïbi,14000000.0,eintracht frankfurt
154,Can Uzun,12000000.0,eintracht frankfurt
156,Krisztián Lisztes,3000000.0,eintracht frankfurt
157,Jean Matteo Bahoya,7500000.0,eintracht frankfurt
158,Ansgar Knauff,10000000.0,eintracht frankfurt
159,Hugo Ekitiké,40000000.0,eintracht frankfurt
161,Oliver Baumann,3000000.0,tsg 1899 hoffenheim
162,Luca Philipp,300000.0,tsg 1899 hoffenheim
163,Lúkas Petersson,150000.0,tsg 1899 hoffenheim
164,Ozan Kabak,7500000.0,tsg 1899 hoffenheim
165,Robin Hranac,5500000.0,tsg 1899 hoffenheim
166,Arthur Chaves,3000000.0,tsg 1899 hoffenheim
167,Kevin Akpoguma,2500000.0,tsg 1899 hoffenheim
168,Stanley N'Soki,2500000.0,tsg 1899 hoffenheim
169,David Jurásek,7000000.0,tsg 1899 hoffenheim
170,Christopher Lenz,800000.0,tsg 1899 hoffenheim
171,Valentin Gendrey,8500000.0,tsg 1899 hoffenheim
172,Pavel Kaderabek,2500000.0,tsg 1899 hoffenheim
173,Anton Stach,12000000.0,tsg 1899 hoffenheim
175,Diadié Samassékou,1000000.0,tsg 1899 hoffenheim
176,Tom Bischof,12000000.0,tsg 1899 hoffenheim
177,Umut Tohumcu,7000000.0,tsg 1899 hoffenheim
178,Grischa Prömel,4500000.0,tsg 1899 hoffenheim
179,Dennis Geiger,3000000.0,tsg 1899 hoffenheim
180,Finn Ole Becker,2000000.0,tsg 1899 hoffenheim
181,Florian Micheler,500000.0,tsg 1899 hoffenheim
182,Alexander Prass,9000000.0,tsg 1899 hoffenheim
183,Marius Bülter,2500000.0,tsg 1899 hoffenheim
184,Adam Hlozek,18000000.0,tsg 1899 hoffenheim
185,Gift Orban,10000000.0,olympique lyon
186,Mergim Berisha,7000000.0,tsg 1899 hoffenheim
187,Andrej Kramaric,4000000.0,tsg 1899 hoffenheim
188,Max Moerstedt,4000000.0,tsg 1899 hoffenheim
189,Haris Tabakovic,3000000.0,tsg 1899 hoffenheim
190,Erencan Yardımcı,3000000.0,tsg 1899 hoffenheim
191,Ihlas Bebou,2800000.0,tsg 1899 hoffenheim
192,Kevin Müller,1000000.0,1 fc heidenheim 1846
